법률규정	항목	내용
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제139조(공동심판의 청구 등) ①	동일한 특허권에 관하여 제133조제1항, 제134조제1항ㆍ제2항 또는 제137조제1항의 무효심판이나 제135조제1항ㆍ제2항의 권리범위 확인심판을 청구하는 자가 2인 이상이면 모두가 공동으로 심판을 청구할 수 있다. <개정 2016. 2. 29.>
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제139조(공동심판의 청구 등) ②	공유인 특허권의 특허권자에 대하여 심판을 청구할 때에는 공유자 모두를 피청구인으로 하여야 한다.
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제139조(공동심판의 청구 등) ③	특허권 또는 특허를 받을 수 있는 권리의 공유자가 그 공유인 권리에 관하여 심판을 청구할 때에는 공유자 모두 가 공동으로 청구하여야 한다.
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제139조(공동심판의 청구 등) ④	제1항 또는 제3항에 따른 청구인이나 제2항에 따른 피청구인 중 1인에게 심판절차의 중단 또는 중지의 원인이 있으면 모두에게 그 효력이 발생한다. [전문개정 2014. 6. 11.]  제139조의2(국선대리인)
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제139조(공동심판의 청구 등) ①	특허심판원장은 산업통상자원부령으로 정하는 요건을 갖춘 심판 당사자의 신청에 따라 대 리인(이하 “국선대리인”이라 한다)을 선임하여 줄 수 있다. 다만, 심판청구가 이유 없음이 명백하거나 권리의 남용이 라고 인정되는 경우에는 그러하지 아니하다.
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제139조(공동심판의 청구 등) ②	국선대리인이 선임된 당사자에 대하여 심판절차와 관련된 수수료를 감면할 수 있다.
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제139조(공동심판의 청구 등) ③	국선대리인의 신청절차 및 수수료 감면 등 국선대리인 운영에 필요한 사항은 산업통상자원부령으로 정한다. [본조신설 2019. 1. 8.]
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제140조(심판청구방식) ①	"심판을 청구하려는 자는 다음 각 호의 사항을 적은 심판청구서를 특허심판원장에게 제출하 여야 한다.
1. 당사자의 성명 및 주소(법인인 경우에는 그 명칭 및 영업소의 소재지)
2. 대리인이 있는 경우에는 그 대리인의 성명 및 주소나 영업소의 소재지[대리인이 특허법인ㆍ특허법인(유한)인 경 우에는 그 명칭, 사무소의 소재지 및 지정된 변리사의 성명] 특허법
3. 심판사건의 표시
4. 청구의 취지 및 그 이유"
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제140조(심판청구방식) ②	"제1항에 따라 제출된 심판청구서의 보정은 그 요지를 변경할 수 없다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 그러하지 아니하다.<개정 2016. 2. 29.>
1. 제1항제1호에 따른 당사자 중 특허권자의 기재를 바로잡기 위하여 보정(특허권자를 추가하는 것을 포함하되, 청 구인이 특허권자인 경우에는 추가되는 특허권자의 동의가 있는 경우로 한정한다)하는 경우
2. 제1항제4호에 따른 청구의 이유를 보정하는 경우
3. 제135조제1항에 따른 권리범위 확인심판에서 심판청구서의 확인대상 발명(청구인이 주장하는 피청구인의 발명 을 말한다)의 설명서 또는 도면에 대하여 피청구인이 자신이 실제로 실시하고 있는 발명과 비교하여 다르다고 주 장하는 경우에 청구인이 피청구인의 실시 발명과 동일하게 하기 위하여 심판청구서의 확인대상 발명의 설명서 또는 도면을 보정하는 경우"
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제140조(심판청구방식) ③	제135조제1항ㆍ제2항에 따른 권리범위 확인심판을 청구할 때에는 특허발명과 대비할 수 있는 설명서 및 필요한 도면을 첨부하여야 한다.<개정 2016. 2. 29.>
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제140조(심판청구방식) ④	"제138조제1항에 따른 통상실시권 허락의 심판의 심판청구서에는 제1항 각 호의 사항 외에 다음 사항을 추가로 적어야 한다.
1. 실시하려는 자기의 특허의 번호 및 명칭
2. 실시되어야 할 타인의 특허발명ㆍ등록실용신안 또는 등록디자인의 번호ㆍ명칭 및 특허나 등록 연월일
3. 특허발명ㆍ등록실용신안 또는 등록디자인의 통상실시권의 범위ㆍ기간 및 대가"
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제140조(심판청구방식) ⑤	제136조제1항에 따른 정정심판을 청구할 때에는 심판청구서에 정정한 명세서 또는 도면을 첨부하여야 한다. [전문개정 2014. 6. 11.]  제140조의2(특허거절결정에 대한 심판청구방식)
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제140조(심판청구방식) ①	"제132조의17에 따라 특허거절결정에 대한 심판을 청구하려는 자는 제140조제1항에도 불구하고 다음 각 호의 사항을 적은 심판청구서를 특허심판원장에게 제출하여야 한다. <개정
2016. 2. 29.>
1. 청구인의 성명 및 주소(법인인 경우에는 그 명칭 및 영업소의 소재지)
2. 대리인이 있는 경우에는 그 대리인의 성명 및 주소나 영업소의 소재지[대리인이 특허법인ㆍ특허법인(유한)인 경 우에는 그 명칭, 사무소의 소재지 및 지정된 변리사의 성명]
3. 출원일 및 출원번호
4. 발명의 명칭
5. 특허거절결정일
6. 심판사건의 표시
7. 청구의 취지 및 그 이유"
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제140조(심판청구방식) ②	"제1항에 따라 제출된 심판청구서를 보정하는 경우에는 그 요지를 변경할 수 없다. 다만, 다음 각 호의 어느 하나 에 해당하는 경우에는 그러하지 아니하다.
1. 제1항제1호에 따른 청구인의 기재를 바로잡기 위하여 보정(청구인을 추가하는 것을 포함하되, 그 청구인의 동의 가 있는 경우로 한정한다)하는 경우
2. 제1항제7호에 따른 청구의 이유를 보정하는 경우 [전문개정 2014. 6. 11.]"
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제141조(심판청구서 등의 각하) ①	"심판장은 다음 각 호의 어느 하나에 해당하는 경우에는 기간을 정하여 그 보정을 명 하여야 한다. 다만, 보정할 사항이 경미하고 명확한 경우에는 직권으로 보정할 수 있다. <개정 2023. 9. 14.>
1. 심판청구서가 제140조제1항 및 제3항부터 제5항까지 또는 제140조의2제1항을 위반한 경우
2. 심판에 관한 절차가 다음 각 목의 어느 하나에 해당하는 경우
가. 제3조제1항 또는 제6조를 위반한 경우 특허법
나. 제82조에 따라 내야 할 수수료를 내지 아니한 경우
다. 이 법 또는 이 법에 따른 명령으로 정하는 방식을 위반한 경우"
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제141조(심판청구서 등의 각하) ②	심판장은 제1항 본문에 따른 보정명령을 받은 자가 지정된 기간에 보정을 하지 아니하거나 보정한 사항이 제 140조제2항 또는 제140조의2제2항을 위반한 경우에는 심판청구서 또는 해당 절차와 관련된 청구나 신청 등을 결 정으로 각하하여야 한다.<개정 2016. 2. 29., 2023. 9. 14.>
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제141조(심판청구서 등의 각하) ③	제2항에 따른 결정은 서면으로 하여야 하며, 그 이유를 붙여야 한다.
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제141조(심판청구서 등의 각하) ④	"심판장은 제1항 단서에 따라 직권보정을 하려면 그 직권보정 사항을 청구인에게 통지하여야 한다.<신설 2023.
9. 14.>"
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제141조(심판청구서 등의 각하) ⑤	청구인은 제1항 단서에 따른 직권보정 사항을 받아들일 수 없으면 직권보정 사항의 통지를 받은 날부터 7일 이 내에 그 직권보정 사항에 대한 의견서를 심판장에게 제출하여야 한다.<신설 2023. 9. 14.>
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제141조(심판청구서 등의 각하) ⑥	"청구인이 제5항에 따라 의견서를 제출한 경우에는 해당 직권보정 사항은 처음부터 없었던 것으로 본다.<신설
2023. 9. 14.>"
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제141조(심판청구서 등의 각하) ⑦	"제1항 단서에 따른 직권보정이 명백히 잘못된 경우 그 직권보정은 처음부터 없었던 것으로 본다.<신설 2023. 9.
14.> [전문개정 2014. 6. 11.] [제목개정 2016. 2. 29.]"
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제142조(보정할 수 없는 심판청구의 심결각하)	부적법한 심판청구로서 그 흠을 보정할 수 없을 때에는 피청구인에게 답변서 제출의 기회를 주지 아니하고, 심결로써 그 청구를 각하할 수 있다. [전문개정 2014. 6. 11.]
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제143조(심판관) ①	특허심판원장은 심판이 청구되면 심판관에게 심판하게 한다.
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제143조(심판관) ②	심판관의 자격은 대통령령으로 정한다.
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제143조(심판관) ③	심판관은 직무상 독립하여 심판한다. [전문개정 2014. 6. 11.]
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제144조(심판관의 지정) ①	특허심판원장은 각 심판사건에 대하여 제146조에 따른 합의체를 구성할 심판관을 지정하 여야 한다.
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제144조(심판관의 지정) ②	특허심판원장은 제1항의 심판관 중 심판에 관여하는 데 지장이 있는 사람이 있으면 다른 심판관에게 심판하게 할 수 있다. [전문개정 2014. 6. 11.]
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제145조(심판장) ①	특허심판원장은 제144조제1항에 따라 지정된 심판관 중에서 1명을 심판장으로 지정하여야 한다.
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제145조(심판장) ②	심판장은 그 심판사건에 관한 사무를 총괄한다. [전문개정 2014. 6. 11.]
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제146조(심판의 합의체) ①	심판은 3명 또는 5명의 심판관으로 구성되는 합의체가 한다.
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제146조(심판의 합의체) ②	제1항의 합의체의 합의는 과반수로 결정한다.
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제146조(심판의 합의체) ③	심판의 합의는 공개하지 아니한다. [전문개정 2014. 6. 11.]
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제147조(답변서 제출 등) ①	심판장은 심판이 청구되면 심판청구서 부본을 피청구인에게 송달하고, 기간을 정하여 답변 서를 제출할 수 있는 기회를 주어야 한다.
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제147조(답변서 제출 등) ②	심판장은 제1항의 답변서를 받았을 때에는 그 부본을 청구인에게 송달하여야 한다.
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제147조(답변서 제출 등) ③	심판장은 심판에 관하여 당사자를 심문할 수 있다. 특허법 [전문개정 2014. 6. 11.]
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제148조(심판관의 제척)	"심판관은 다음 각 호의 어느 하나에 해당하는 경우에는 그 심판에서 제척된다. <개정 2016. 2.
29.>
1. 심판관 또는 그 배우자이거나 배우자이었던 사람이 사건의 당사자, 참가인 또는 특허취소신청인인 경우
2. 심판관이 사건의 당사자, 참가인 또는 특허취소신청인의 친족이거나 친족이었던 경우
3. 심판관이 사건의 당사자, 참가인 또는 특허취소신청인의 법정대리인이거나 법정대리인이었던 경우
4. 심판관이 사건에 대한 증인, 감정인이거나 감정인이었던 경우
5. 심판관이 사건의 당사자, 참가인 또는 특허취소신청인의 대리인이거나 대리인이었던 경우
6. 심판관이 사건에 대하여 심사관 또는 심판관으로서 특허여부결정 또는 심결에 관여한 경우
7. 심판관이 사건에 관하여 직접 이해관계를 가진 경우 [전문개정 2014. 6. 11.]"
