법률규정	항목	내용
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제110조(특허출원번호 표시의 특례)	법 제199조제2항의 규정에 의한 국제특허출원에 관한 서류 기타의 물건의 제출에 관하여 제12조제1항을 적용함에 있어서는 동조제1항중 “특허출원을 한 후”는 “법 제201조제1항의 규정에 의한 절차 를 한 후”로 한다. 특허법 시행규칙
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제111조(공지 등이 되지 아니한 발명으로 보는 경우의 서류제출기간의 특례)	"법 제200조에서 “산업통상자원부령이 정 하는 기간”이란 법 제201조제5항에 따른 기준일 경과후 30일을 말한다. <개정 2007. 6. 29., 2008. 9. 30., 2013. 3.
23., 2015. 12. 31.> [전문개정 1999. 7. 1.] [제목개정 2007. 6. 29.]"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제112조(국제특허출원서류 등의 국어번역문) ①	서열을 포함한 국제특허출원에 대하 여 법 제201조제1항에 따른 서면을 제출하는 경우에는 제21조의4를 준용한다. <개정 2014. 12. 30.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제112조(국제특허출원서류 등의 국어번역문) ②	법 제214조제4항에 따라 특허출원으로 보는 국제출원에 서열이 포함된 경우 법 제214조제1항에 따른 신청을 할 때에는 제21조의4를 준용한다.<개정 2014. 12. 30.> [전문개정 2013. 1. 3.]
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제113조(국제특허출원의 우선권서류의 번역문 제출) ①	법 제201조의 규정에 의한 절차를 밟는 자가 조약규칙 17.1(a)ㆍ(b) 또는 (b-bis)의 규정에 의한 우선권서류의 제출의무를 이행하지 아니한 경우에는 특허청장은 기간을 정하여 우선권 서류를 제출할 것을 명하여야 한다. <개정 2003. 12. 31., 2005. 2. 11.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제113조(국제특허출원의 우선권서류의 번역문 제출) ②	"제25조제1항 및 제3항 내지 제5항의 규정은 제1항의 규정에 의하여 우선권서류를 제출하는 경우에 이를 준용한
다.<개정 2005. 2. 11.>"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제113조(국제특허출원의 우선권서류의 번역문 제출) ③	제1항의 규정에 따라 제출명령을 받은 자가 제1항의 규정에 따른 기간내에 우선권서류를 제출하지 아니한 경우 에는 그 우선권주장은 효력을 상실한다.<신설 2003. 12. 31., 2005. 2. 11.> [본조신설 1999. 7. 1.]
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제114조(국어번역문 등의 제출) ①	"법 제201조 및 법 제203조에 따라 국어번역문 등을 제출하려는 자는 별지 제57호서 식에 다음 각 호의 서류를 첨부하여 특허청장에게 제출하여야 한다. <개정 1999. 7. 1., 2002. 2. 28., 2003. 5. 17.,
2006. 12. 29., 2008. 12. 31., 2010. 7. 27., 2014. 12. 30.>
1. 법 제201조제1항에 따른 발명의 설명, 청구범위, 요약서 및 도면의 국어번역문 각 1통
2. 대리인에 의하여 절차를 밟는 경우에는 그 대리권을 증명하는 서류 1통
3. 기타 법령의 규정에 의한 증명서류 1통"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제114조(국어번역문 등의 제출) ②	"법 제201조제3항에 따라 새로운 국어번역문을 제출하려는 자는 별지 제13호서식의 서류제출서에 다음 각 호의 서류를 첨부하여 특허청장에게 제출하여야 한다.<신설 2010. 7. 27., 2014. 12. 30.>
1. 법 제201조제1항에 따른 발명의 설명, 청구범위, 요약서 및 도면의 새로운 국어번역문 각 1통
2. 대리인에 의하여 절차를 밟는 경우에는 그 대리권을 증명하는 서류 1통"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제114조(국어번역문 등의 제출) ③	"법 제203조제3항제1호의 경우에 해당하여 보정을 하려는 자는 별지 제57호서식을 특허청장에게 제출하고 징수 규칙 제2조제1항제11호에 따른 가산료를 납부하여야 한다.<신설 2003. 5. 17., 2003. 12. 31., 2006. 9. 29., 2006. 12.
29., 2010. 7. 27., 2014. 12. 30.> 특허법 시행규칙"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제114조(국어번역문 등의 제출) ④	"법 제203조제3항제2호의 경우에 해당하여 보정을 하려는 자에 대하여는 제13조를 준용한다.<신설 2003. 5. 17.,
2010. 7. 27., 2014. 12. 30.>"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제114조(국어번역문 등의 제출) ⑤	"법 제201조제6항에 따라 국어번역문의 잘못된 번역을 정정하려는 자는 별지 제17호의2서식의 국어번역문 오역 정정서에 다음 각 호의 서류를 첨부하여 특허청장에게 제출하고 징수규칙 제2조제1항제11호의3에 따른 수수료를 납부하여야 한다.<신설 2014. 12. 30.>
1. 정정사항에 대한 설명서 1통
2. 대리인에 의하여 특허에 관한 절차를 밟는 경우에는 그 대리권을 증명하는 서류 1통 [전문개정 1998. 12. 31.] [제목개정 2014. 12. 30.]  제114조의2(국제출원일의 특례)"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제114조(국어번역문 등의 제출) ①	특허청장은 조약규칙 20.3(b)(ⅱ), 20.5(d) 또는 20.5bis(d)에 따라 국제출원일이 인정 된 국제특허출원인 경우에는 그 국제출원일을 조약규칙 20.3(b)(ⅰ), 20.5(b), 20.5(c), 20.5bis(b) 또는 20.5bis(c)에 따 른 국제출원일로 다시 인정하고 이를 국제특허출원의 출원인에게 통지하여야 한다. <개정 2024. 10. 31.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제114조(국어번역문 등의 제출) ②	"제1항에 따른 통지를 받은 국제특허출원의 출원인은 통지를 받은 날부터 2개월 이내에 별지 제24호서식의 의견 서에 다음 각 호의 서류를 첨부하여 특허청장에게 제출할 수 있다.
1. 의견내용을 증명하는 서류 1통
2. 대리인에 의하여 절차를 밟는 경우에는 그 대리권을 증명하는 서류 1통"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제114조(국어번역문 등의 제출) ③	제1항에 따른 통지를 받은 국제특허출원의 출원인은 조약규칙 20.5(c) 또는 20.5bis(c)에 따라 그 국제특허출원에 포함되는 것으로 보는 발명의 설명, 청구범위 또는 도면에 관하여 제2항에 따른 기간에 그 발명의 설명, 청구범위 또는 도면이 국제특허출원에 포함되지 않는 것으로 볼 것을 신청할 수 있다. 이 경우 국제특허출원의 출원인은 별지 제12호서식의 취하서를 특허청장에게 제출하여야 하며 대리인에 의하여 절차를 밟는 경우에는 그 대리권을 증명하 는 서류를 첨부하여야 한다.<개정 2014. 12. 30., 2024. 10. 31.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제114조(국어번역문 등의 제출) ④	제1항에도 불구하고 제3항에 따른 취하서가 제출된 때에는 해당 신청과 관련된 발명의 설명, 청구범위 또는 도 면은 국제특허출원에 포함되지 않는 것으로 본다.<개정 2014. 12. 30.> [본조신설 2010. 7. 27.]  제114조의3(명백한 잘못의 정정에 대한 불인정)
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제114조(국어번역문 등의 제출) ①	특허청장은 조약규칙 91.3(f)에 따라 조약규칙 91.1에 따른 명백한 잘못의 정정을 인정하지 않을 수 있다.
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제114조(국어번역문 등의 제출) ②	특허청장은 제1항에 따라 조약규칙 91.1에 따른 명백한 잘못의 정정을 인정하지 아니하는 경우에는 그 국제특허 출원의 출원인에게 그 취지 및 이유를 통지하여야 한다.
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제114조(국어번역문 등의 제출) ③	"제2항에 따른 통지를 받은 국제특허출원의 출원인은 통지를 받은 날부터 2개월 이내에 별지 제24호서식의 의견 서에 다음 각 호의 서류를 첨부하여 특허청장에게 제출할 수 있다.
1. 의견내용을 증명하는 서류 1통
2. 대리인에 의하여 절차를 밟는 경우에는 그 대리권을 증명하는 서류 1통 [본조신설 2010. 7. 27.]"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제115조(보정서와 설명서의 번역문 또는 사본) ①	"법 제204조제1항 및 법 제205조제1항에 따른 보정서의 번역문 또는 사본을 제출하려는 자는 별지 제13호서식에 다음 각 호의 서류를 첨부하여 특허청장에게 제출하여야 한다. <개정
2006. 12. 29., 2009. 6. 30.>
1. 보정서의 번역문 또는 보정서의 사본 1통
2. 대리인에 의하여 절차를 밟는 경우에는 그 대리권을 증명하는 서류 1통
3. 기타 법령의 규정에 의한 증명서류 1통"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제115조(보정서와 설명서의 번역문 또는 사본) ②	"법 제204조제3항에 따른 설명서의 번역문 또는 사본을 제출하려는 자는 별지 제13호서식에 다음 각 호의 서류를 첨부하여 특허청장에게 제출하여야 한다.<개정 2006. 12. 29., 2009. 6. 30.> 특허법 시행규칙
1. 설명서의 번역문 또는 설명서의 사본 1통
2. 대리인에 의하여 절차를 밟는 경우에는 그 대리권을 증명하는 서류 1통
3. 기타 법령의 규정에 의한 증명서류 1통"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제115조(보정서와 설명서의 번역문 또는 사본) ③	삭제<2002. 2. 28.> [전문개정 1998. 12. 31.] [제목개정 2009. 6. 30.]
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제116조(재외자의 특허관리인 선임기간의 특례) ①	국제특허출원에 관한 심사에 있어 해당 국제특허출원이 국제공개되 지 아니하여 특허청장이 조약
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제2조(xv) ②	제1항에도 불구하고 해당 서류의 사본을 특허청장에게 제출하지 아니한 경우에는 그 국제특허출원의 국제공개 일까지 그 국제특허출원에 대한 심사를 보류할 수 있다.
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제2조(xv) ③	제1항에 따른 사본의 제출은 별지 제13호서식의 서류제출서에 따른다. [본조신설 2008. 12. 31.]
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제117조(결정의 신청기간 등) ①	법 제214조제1항의 규정에 의한 기간은 거부ㆍ선언 또는 인정이 출원인에게 통지된 날 부터 2월로 한다.
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제117조(결정의 신청기간 등) ②	"법 제214조제1항에 따른 결정의 신청을 하려는 자는 별지 제58호서식의 신청서 2통에 다음 각 호의 서류를 첨부 하여 특허청장에게 제출하여야 한다.<개정 1998. 12. 31., 2006. 12. 29., 2014. 12. 30.>
1. 발명의 설명, 청구범위, 요약서 및 도면의 번역문 각 2통
2. 대리인에 의하여 절차를 밟는 경우에는 그 대리권을 증명하는 서류 2통
3. 기타 법령의 규정에 의한 증명서류 2통 [제목개정 2014. 12. 30.]"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제118조(결정의 신청에 관련된 번역문)	법 제214조제2항에서 “산업통상자원부령이 정하는 국제출원에 관한 서류”란 해 당 국제출원에 관하여 출원인이 조약
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제2조(xv)	"에 따른 수리관청 또는 같은 조 (xix)에 따른 국제사무국에 제출한 서 류 및 수리관청 또는 국제사무국이 당해 국제출원에 관하여 행한 처분에 관한 서류를 말한다. <개정 1993. 12. 31.,
1996. 6. 22., 1998. 12. 31., 1999. 7. 1., 2008. 9. 30., 2013. 3. 23.>"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제119조(거부ㆍ선언ㆍ인정에 관한 결정)	"법 제214조제3항의 규정에 의한 결정은 다음 각호의 사항을 기재한 문서로 하 여야 한다.
1. 국제출원의 표시
2. 발명의 명칭
3. 출원인 및 대리인의 성명 및 주소나 영업소
4. 결정의 주문 및 그 이유
5. 결정연월일"
